id,branch,military_code,military_title,civilian_titles,onet_codes,industries,key_skills,description,created_at
53523b01-d93d-4d7f-b082-0952a149ccad,usmc,6499,Unmanned Aerial Vehicle Operator,"[""Drone Pilot"",""UAV Operator"",""UAS Pilot"",""Remote Pilot""]",,"[""Aviation"",""Technology"",""Agriculture"",""Film""]",[],,2026-02-16 22:55:20.512186+00
53855c60-5d74-48a9-bc9b-d41b8e0b11d4,army,18B,Special Forces Weapons Sergeant,"[""Security Consultant"",""Weapons Instructor"",""Security Manager"",""Training Director""]",,"[""Security"",""Defense"",""Training"",""Consulting""]",[],,2026-02-16 22:55:20.512186+00
53e01df4-3955-4e51-b303-e0c3bfd93382,navy,IT,Information Systems Technician,"[""Network Administrator"",""Systems Administrator"",""IT Support Specialist"",""Cybersecurity Analyst"",""Network Engineer"",""Help Desk Manager""]","[""15-1244.00"",""15-1231.00"",""15-1232.00""]","[""Technology"",""Defense"",""Telecommunications"",""Government"",""Financial Services""]","[""Network Administration"",""System Security"",""COMSEC"",""Cisco"",""Windows Server"",""Linux"",""Troubleshooting"",""Encryption""]",Operates and maintains Navy communications and IT systems,2026-02-15 17:46:34.592483+00
541c477a-e24c-4f19-9408-69b9d5cc6889,navy,AWO,Naval Aircrewman (Operator),"[""Sensor Operator"",""Intelligence Analyst"",""Surveillance Systems Operator"",""Data Analyst""]","[""13-1161.00""]","[""Defense"",""Intelligence"",""Technology""]","[""Sensor Systems"",""Data Analysis"",""Mission Planning"",""Communications"",""ISR""]",Operates airborne electronic sensors and communication systems,2026-02-15 17:47:32.616746+00
5446f806-dca9-4d61-bf23-95945d2c73bf,navy,LS,Logistics Specialist,"[""Logistics Coordinator"",""Supply Chain Analyst"",""Inventory Manager"",""Purchasing Agent"",""Materials Manager"",""Warehouse Manager""]",,"[""Logistics"",""Retail"",""Manufacturing"",""Government"",""Transportation""]",[],,2026-02-16 22:55:20.512186+00
548b2f20-019d-485a-afe6-9d9f216121b7,army,68D,Operating Room Specialist,"[""Surgical Technologist"",""Operating Room Technician"",""Scrub Tech""]",,"[""Healthcare"",""Hospitals"",""Surgery Centers""]",[],,2026-02-16 22:55:20.512186+00
551ca142-f92a-4396-a2a3-6f756cb9b860,navy,PS,Personnel Specialist,"[""Human Resources Specialist"",""HR Coordinator"",""Payroll Administrator"",""Benefits Administrator"",""Talent Acquisition Specialist""]","[""13-1071.00"",""13-1141.00"",""43-3051.00""]","[""Any Industry"",""Government"",""Corporate""]","[""Personnel Management"",""Payroll"",""Benefits Administration"",""HRIS"",""Onboarding"",""Separations"",""Records Management""]","Manages personnel records, pay, and benefits",2026-02-15 17:46:34.592483+00
5604219a-7fce-48bf-8558-7689ab1982ad,usmc,0261,Geographic Intelligence Specialist,"[""GIS Analyst"",""Cartographer"",""Geospatial Specialist""]",,"[""Government"",""Technology"",""Engineering""]",[],,2026-02-16 22:55:20.512186+00
56caf527-0062-44aa-8f8a-23f588ec0250,usmc,1371,Combat Engineer,"[""Construction Supervisor"",""Construction Manager"",""Demolition Specialist""]",,"[""Construction"",""Government""]",[],,2026-02-16 22:55:20.512186+00
57a3d543-dfc1-462c-b47b-6c4bd62d7adc,navy,CTT,Cryptologic Technician (Technical),"[""Electronic Warfare Technician"",""ELINT Analyst"",""Radar Systems Analyst"",""Technical Intelligence Analyst""]","[""13-1161.00"",""17-3023.00""]","[""Defense"",""Intelligence"",""Aerospace""]","[""Electronic Warfare"",""ELINT"",""Radar Analysis"",""Technical Intelligence"",""Threat Analysis""]",Conducts electronic warfare and technical intelligence,2026-02-15 17:47:32.616746+00
57ceefab-d4f7-4b40-a6b8-66175c1cdbcf,army,68M,Nutrition Care Specialist,"[""Dietetic Technician"",""Nutrition Assistant"",""Food Service Supervisor""]",,"[""Healthcare"",""Food Service"",""Hospitals""]",[],,2026-02-16 22:55:20.512186+00
5a37fc7a-8b79-41cd-86e8-b3f4e0dce0f4,usaf,4N0X1,Aerospace Medical Service,"[""Medical Assistant"",""EMT"",""Medical Technician"",""Healthcare Technician""]",,"[""Healthcare"",""Emergency Services"",""Aviation""]",[],,2026-02-16 22:55:20.512186+00
5b0110a2-fded-4f1c-862d-b73678ed7add,army,35F,Intelligence Analyst,"[""Intelligence Analyst"",""Business Intelligence Analyst"",""Data Analyst"",""Research Analyst"",""Threat Analyst"",""Competitive Intelligence Analyst""]","[""13-1161.00"",""15-2051.00"",""33-3021.00""]","[""Intelligence"",""Defense"",""Finance"",""Technology"",""Government""]","[""Intelligence Analysis"",""Data Analysis"",""Briefing"",""Report Writing"",""OSINT"",""Threat Assessment"",""GIS""]",Produces intelligence products from collected information,2026-02-15 17:46:34.592483+00
5bb21b8c-9f3b-48ab-81e2-4fdd0f961907,navy,IT,Information Systems Technician,"[""Network Administrator"",""Systems Administrator"",""IT Support Specialist"",""Network Engineer"",""Cybersecurity Specialist""]",,"[""Technology"",""Government"",""Finance"",""Healthcare"",""Any Industry""]",[],,2026-02-16 22:55:20.512186+00
5c43776a-74d0-4030-8130-ef599f54d989,army,68B,Orthopedic Specialist,"[""Orthopedic Technician"",""Cast Technician"",""Orthopedic Assistant""]",,"[""Healthcare"",""Orthopedics""]",[],,2026-02-16 22:55:20.512186+00
5cb5c735-c637-435d-a2bd-1cafc90543a3,usmc,0811,Field Artillery Cannoneer,"[""Operations Specialist"",""Logistics Coordinator"",""Team Lead"",""Technical Specialist""]","[""11-1021.00""]","[""Defense"",""Logistics"",""Management""]","[""Artillery Operations"",""Logistics"",""Team Leadership"",""Communication"",""Equipment Maintenance""]",Operates and maintains artillery weapons systems,2026-02-15 17:47:32.616746+00
5d7d7a6c-1c00-4062-b97e-b5ac377fa83c,usaf,4H0X1,Cardiopulmonary Laboratory,"[""Cardiovascular Technologist"",""EKG Technician"",""Pulmonary Function Technologist""]",,"[""Healthcare"",""Hospitals"",""Cardiology""]",[],,2026-02-16 22:55:20.512186+00
5df9f3d2-f77e-495a-90e0-7ae202ee410d,usaf,3D1X1,Client Systems,"[""IT Support Specialist"",""Desktop Support Technician"",""Help Desk Technician"",""Systems Administrator""]",,"[""Technology"",""Any Industry""]",[],,2026-02-16 22:55:20.512186+00
5e32ab30-b7db-461e-98c7-08d2b09ea6fa,usaf,2W1X1,Aircraft Armament Systems,"[""Armament Technician"",""Weapons Systems Technician"",""Aircraft Weapons Specialist""]",,"[""Defense"",""Aerospace""]",[],,2026-02-16 22:55:20.512186+00
5eca4dd6-2e93-41d4-a812-db4fb78c92d2,army,25L,Cable Systems Installer-Maintainer,"[""Cable Technician"",""Network Cable Installer"",""Telecommunications Technician"",""Low Voltage Technician""]",,"[""Telecommunications"",""Construction"",""Technology""]",[],,2026-02-16 22:55:20.512186+00
5fba28eb-52c7-41c0-bfaf-5907507f44d9,usaf,2T1X1,Vehicle Operations,"[""Fleet Manager"",""Transportation Supervisor"",""Dispatcher"",""Commercial Driver""]",,"[""Transportation"",""Logistics"",""Government""]",[],,2026-02-16 22:55:20.512186+00
5fdd76b9-3ac9-4409-9b7b-08635fa39342,navy,PR,Aircrew Survival Equipmentman,"[""Aviation Life Support Technician"",""Safety Equipment Specialist"",""Parachute Rigger"",""Aviation Safety Coordinator""]","[""49-9099.00""]","[""Aviation"",""Defense"",""Safety""]","[""Life Support Systems"",""Parachute Rigging"",""Survival Equipment"",""Quality Assurance"",""Inspection""]",Maintains aircrew survival equipment and life support systems,2026-02-15 17:47:32.616746+00
61e176ee-be49-4822-9ea7-029bdcb79731,navy,OS,Operations Specialist,"[""Operations Coordinator"",""Air Traffic Controller"",""Logistics Coordinator"",""Intelligence Analyst"",""Operations Analyst""]","[""53-2021.00"",""13-1081.00""]","[""Defense"",""Aviation"",""Transportation"",""Logistics""]","[""Radar Operations"",""Air Traffic Control"",""Tactical Communications"",""Data Analysis"",""Watch Standing""]",Operates radar and communication systems for tactical operations,2026-02-15 17:46:34.592483+00
621e9624-07e0-480e-a58f-a1ea2a8338eb,usaf,1A0X1,In-Flight Refueling,"[""Flight Engineer"",""Aerial Refueling Operator"",""Aviation Operations Specialist""]",,"[""Aviation"",""Aerospace"",""Defense""]",[],,2026-02-16 22:55:20.512186+00
628dc12d-eb31-4e32-8e35-a9e818079c09,ussf,SF-LNCH,Launch Operations,"[""Launch Controller"",""Range Safety Officer"",""Launch Operations Specialist""]",,"[""SpaceX"",""ULA"",""Rocket Lab"",""Blue Origin""]",[],,2026-02-16 22:55:20.512186+00
62ed5abc-c607-45d2-90f2-4e5cb360ba20,usaf,2W2X1,Nuclear Weapons,"[""Nuclear Security Specialist"",""Nuclear Technician"",""Security Specialist""]",,"[""Energy"",""Defense"",""Security""]",[],,2026-02-16 22:55:20.512186+00
63222eed-a819-4f23-9126-def8f60130bb,navy,HT,Hull Maintenance Technician,"[""Welder"",""Pipefitter"",""Sheet Metal Worker"",""Marine Welder"",""Maintenance Mechanic"",""Plumber""]",,"[""Manufacturing"",""Shipbuilding"",""Construction"",""Oil & Gas""]",[],,2026-02-16 22:55:20.512186+00
6446ed3e-d580-468b-8eef-89a983f93c17,usaf,3F0X1,Personnel,"[""HR Specialist"",""Personnel Specialist"",""HR Generalist"",""Benefits Administrator""]",,"[""Human Resources"",""Any Industry""]",[],,2026-02-16 22:55:20.512186+00
6461cbb9-e3d1-4cf8-9369-6919583e05c9,usaf,3E9X1,Emergency Management,"[""Emergency Manager"",""Emergency Preparedness Coordinator"",""Disaster Recovery Specialist"",""Business Continuity Planner""]",,"[""Government"",""Healthcare"",""Corporate"",""Emergency Services""]",[],,2026-02-16 22:55:20.512186+00
64c7697e-dede-4206-9dab-5ad5041869bf,usmc,3529,Motor Transport Operator,"[""Truck Driver"",""CDL Driver"",""Fleet Driver""]",,"[""Transportation"",""Logistics""]",[],,2026-02-16 22:55:20.512186+00
65034dda-88ad-41c1-8fd1-1a06ce6ab4f9,usaf,3F1X1,Services,"[""Food Service Manager"",""Hospitality Manager"",""Recreation Director"",""Lodging Manager""]",,"[""Food Service"",""Hospitality"",""Recreation""]",[],,2026-02-16 22:55:20.512186+00
6535cd75-ed07-4d02-a65d-3984793db2f4,navy,AZ,Aviation Maintenance Administrationman,"[""Maintenance Administrator"",""Production Control Clerk"",""Logistics Coordinator"",""Materials Manager"",""Maintenance Planner""]",,"[""Aviation"",""Manufacturing"",""Logistics"",""Transportation""]",[],,2026-02-16 22:55:20.512186+00
6542e706-cdd6-41ab-ad1e-6760aad3028b,usmc,0621,Field Radio Operator,"[""Communications Technician"",""Radio Frequency Engineer"",""Telecommunications Specialist"",""Network Technician""]","[""27-3012.00"",""17-3023.00""]","[""Telecommunications"",""Defense"",""Technology""]","[""Radio Communications"",""COMSEC"",""Antenna Theory"",""Troubleshooting"",""Signal Processing"",""Encryption""]","Installs, operates, and maintains radio communications equipment",2026-02-15 17:46:34.592483+00
658f7bb5-3a36-439b-8a9b-c34e0968ec8c,navy,AWF,Naval Aircrewman (Mechanical),"[""Flight Engineer"",""Aircraft Systems Operator"",""In-Flight Technician""]","[""53-2012.00""]","[""Aviation"",""Defense""]","[""In-Flight Operations"",""Aircraft Systems"",""Emergency Procedures"",""Mission Planning""]",In-flight mission systems operator and aircraft mechanic,2026-02-15 17:47:32.616746+00
679003db-e276-4507-90c8-4e10783c6e12,usaf,4E0X1,Public Health,"[""Public Health Technician"",""Health Educator"",""Community Health Worker"",""Epidemiology Technician""]",,"[""Public Health"",""Government"",""Healthcare""]",[],,2026-02-16 22:55:20.512186+00
68495f3c-14db-4489-8c02-879ec91b1302,usmc,6317,Aircraft Communications/Navigation/Radar Systems Technician,"[""Radar Technician"",""Avionics Technician""]",,"[""Aviation"",""Aerospace"",""Defense""]",[],,2026-02-16 22:55:20.512186+00
687d5ea0-1f83-4ae9-aba2-015f4cecd4d4,army,27D,Paralegal Specialist,"[""Paralegal"",""Legal Assistant"",""Legal Secretary"",""Litigation Support Specialist""]",,"[""Legal"",""Government"",""Corporate""]",[],,2026-02-16 22:55:20.512186+00
68801ad3-52e2-45a6-b317-94b86e06d684,usaf,3E2X1,Pavement and Construction Equipment,"[""Heavy Equipment Operator"",""Construction Equipment Operator"",""Paving Specialist""]",,"[""Construction"",""Government"",""Infrastructure""]",[],,2026-02-16 22:55:20.512186+00
68fee551-006a-477d-b335-3b3151441a16,usmc,0341,Mortarman,"[""Security Specialist"",""Training Instructor"",""Heavy Equipment Operator""]",,"[""Security"",""Defense"",""Training""]",[],,2026-02-16 22:55:20.512186+00
69014b95-5b3a-41f0-af16-7f429aa0e58e,usaf,1N1X1,Geospatial Intelligence,"[""Geospatial Analyst"",""Imagery Analyst"",""GIS Specialist"",""Remote Sensing Analyst""]",,"[""Intelligence"",""Government"",""Technology"",""Environmental""]",[],,2026-02-16 22:55:20.512186+00
697cda19-6419-44b1-bf2d-962cc43c3b7f,navy,EOD,Explosive Ordnance Disposal Technician,"[""Bomb Technician"",""EOD Specialist"",""Explosive Safety Specialist"",""Security Consultant"",""Demining Specialist""]",,"[""Law Enforcement"",""Security"",""Defense"",""Mining"",""Government""]",[],,2026-02-16 22:55:20.512186+00
6a593752-5fdf-426e-832c-01ffa6d41f7c,usaf,4C0X1,Mental Health Service,"[""Mental Health Technician"",""Behavioral Health Technician"",""Psychiatric Technician"",""Case Manager""]",,"[""Healthcare"",""Mental Health"",""Social Services""]",[],,2026-02-16 22:55:20.512186+00
6a72a00b-3686-4dfd-a06e-1aaf223fc79d,army,11B,Infantryman,"[""Security Specialist"",""Law Enforcement Officer"",""Security Manager"",""Protective Services"",""Security Consultant"",""Park Ranger""]",,"[""Security"",""Law Enforcement"",""Government"",""Private Security""]",[],,2026-02-16 22:55:20.512186+00
6b2c9235-43a3-4777-8f69-5f9d8e123c59,army,35M,Human Intelligence Collector,"[""Intelligence Analyst"",""Investigator"",""Interviewer"",""Research Specialist""]",,"[""Intelligence"",""Government"",""Consulting"",""Law Enforcement""]",[],,2026-02-16 22:55:20.512186+00
6b3d2dee-329c-460b-bb88-f43f91e5b985,navy,MT,Missile Technician,"[""Missile Systems Technician"",""Aerospace Technician"",""Weapons Systems Technician"",""Test Technician""]",,"[""Defense"",""Aerospace"",""Government""]",[],,2026-02-16 22:55:20.512186+00
6cb1ed1c-301c-4343-a363-c03925cba61c,usmc,1721,Cyberspace Warfare Operator,"[""Cyber Operations Specialist"",""Penetration Tester"",""Red Team Operator"",""SOC Analyst""]","[""15-1212.00""]","[""Cybersecurity"",""Defense"",""Technology""]","[""Offensive Cyber"",""Penetration Testing"",""Network Defense"",""Exploit Development"",""Python"",""Linux""]",Conducts offensive and defensive cyberspace operations,2026-02-15 17:47:32.616746+00
6cfd1b5e-b731-4bc6-b509-2cf028042a7e,navy,LS,Logistics Specialist,"[""Supply Chain Manager"",""Logistics Coordinator"",""Inventory Manager"",""Procurement Specialist"",""Warehouse Manager"",""Materials Manager""]","[""13-1081.00"",""11-3071.00"",""43-5071.00""]","[""Logistics"",""Retail"",""Manufacturing"",""Defense"",""Healthcare""]","[""Supply Chain"",""Inventory Control"",""Procurement"",""SAP"",""Warehouse Management"",""Shipping/Receiving"",""Financial Management""]","Manages supply chain, inventory, and procurement operations",2026-02-15 17:46:34.592483+00
6da6103e-ec11-48b7-88f9-197d66bb1ca2,usaf,1C4X1,Tactical Air Control Party,"[""Tactical Coordinator"",""Security Specialist"",""Operations Coordinator""]",,"[""Defense"",""Security""]",[],,2026-02-16 22:55:20.512186+00
6e263ce6-e194-44a4-9d03-acb83931d73f,usaf,8R000,Recruiter,"[""Recruiter"",""Talent Acquisition Specialist"",""HR Recruiter"",""Staffing Specialist""]",,"[""Human Resources"",""Staffing"",""Any Industry""]",[],,2026-02-16 22:55:20.512186+00
6e6fb7e5-5a00-49e0-9c25-40c6dbb8c88e,army,56M,Chaplain Assistant,"[""Religious Program Coordinator"",""Administrative Assistant"",""Community Outreach Coordinator""]",,"[""Religious Organizations"",""Non-Profit"",""Social Services""]",[],,2026-02-16 22:55:20.512186+00
6f74ac3f-41c0-4fd1-bf11-913864c04ccf,usmc,8411,Recruiter,"[""Recruiter"",""Talent Acquisition Specialist"",""Staffing Specialist""]",,"[""Human Resources"",""Staffing"",""Any Industry""]",[],,2026-02-16 22:55:20.512186+00
6fda6b73-9f02-400d-baaa-0f0c9b46324e,navy,ND,Navy Diver,"[""Commercial Diver"",""Diving Supervisor"",""Underwater Welder"",""Salvage Diver"",""Marine Surveyor""]","[""49-9092.00""]","[""Marine"",""Oil & Gas"",""Construction"",""Salvage""]","[""Mixed Gas Diving"",""Underwater Welding"",""Salvage Operations"",""Ship Husbandry"",""Hyperbaric Operations""]","Performs underwater ship maintenance, salvage, and construction",2026-02-15 17:47:32.616746+00
70094aad-732d-44c3-971b-c06550cf5125,usmc,6461,Aviation Ordnance Technician,"[""Ordnance Technician"",""Weapons Specialist""]",,"[""Defense"",""Aviation""]",[],,2026-02-16 22:55:20.512186+00
7035e51b-21e1-4dad-908f-8b0a904eb01d,army,68X,Behavioral Health Specialist,"[""Mental Health Technician"",""Behavioral Health Technician"",""Psychiatric Technician"",""Counselor Assistant""]",,"[""Healthcare"",""Mental Health"",""Social Services""]",[],,2026-02-16 22:55:20.512186+00
70888e97-8f08-45e7-82fc-74ee1005c355,usmc,3531,Motor Vehicle Operator,"[""Commercial Driver"",""Delivery Driver"",""Vehicle Operator""]",,"[""Transportation"",""Logistics"",""Delivery""]",[],,2026-02-16 22:55:20.512186+00
717bfe72-f578-480d-bd89-b1ea2c0127bb,usaf,9L000,Interpreter/Translator,"[""Interpreter"",""Translator"",""Linguist"",""Language Specialist""]",,"[""Translation Services"",""Government"",""Healthcare"",""Legal""]",[],,2026-02-16 22:55:20.512186+00
72120f51-61ce-45fe-9b56-0de4661817f8,navy,FC,Fire Controlman,"[""Weapons Systems Technician"",""Fire Control Technician"",""Missile Technician"",""Systems Engineer"",""Test Engineer""]",,"[""Defense"",""Aerospace"",""Electronics"",""Government""]",[],,2026-02-16 22:55:20.512186+00
7530f3da-f5e3-4e46-b9fa-114fb6c840e9,ussf,3D0X3,Cyber Surety,"[""Information Security Analyst"",""Security Administrator"",""Compliance Analyst"",""IT Auditor"",""Cybersecurity Engineer""]",,"[""Technology"",""Aerospace"",""Finance"",""Government""]",[],,2026-02-16 22:55:20.512186+00
75aca117-cbc5-4a2c-a304-9a9e7e87939a,uscg,DC,Damage Controlman,"[""Firefighter"",""Plumber"",""Pipefitter"",""HAZMAT Technician"",""Safety Manager"",""Fire Inspector"",""Industrial Firefighter""]",,"[""Fire Service"",""Construction"",""Oil & Gas"",""Manufacturing"",""Facilities""]",[],,2026-02-16 22:55:20.512186+00
75c6d96b-3a9e-46ec-b7f6-d679df65a3bd,usaf,2T2X1,Air Transportation,"[""Air Cargo Specialist"",""Freight Handler"",""Air Transportation Specialist"",""Load Planner""]",,"[""Aviation"",""Logistics"",""Transportation""]",[],,2026-02-16 22:55:20.512186+00
76271baf-6115-43a5-975e-f9bdca7c95b1,usmc,0231,Intelligence Specialist,"[""Intelligence Analyst"",""All-Source Analyst"",""Threat Analyst"",""Research Analyst""]","[""13-1161.00""]","[""Intelligence"",""Defense"",""Government""]","[""Intelligence Analysis"",""IPB"",""OSINT"",""Geospatial"",""Briefing"",""Report Writing"",""DCGS""]","Collects, records, analyzes, and disseminates intelligence",2026-02-15 17:47:32.616746+00
762fa00d-b010-40f8-8ca1-6e9510d4e9ec,navy,MA,Master-at-Arms,"[""Security Officer"",""Police Officer"",""Loss Prevention Specialist"",""Security Manager"",""Corrections Officer"",""Federal Agent""]",,"[""Security"",""Law Enforcement"",""Government"",""Corporate Security""]",[],,2026-02-16 22:55:20.512186+00
76316e3b-e02a-4b0d-9f10-e908b7749ffb,uscg,INV,Investigator,"[""Special Agent"",""Criminal Investigator"",""Fraud Investigator"",""Security Investigator""]",,"[""Law Enforcement"",""Security"",""Insurance"",""Government""]",[],,2026-02-16 22:55:20.512186+00
763af6c9-6531-4958-a22b-81fb6f1aaa82,usaf,1C2X1,Combat Control,"[""Air Traffic Controller"",""Security Consultant"",""Operations Specialist"",""Tactical Controller""]",,"[""Aviation"",""Security"",""Defense""]",[],,2026-02-16 22:55:20.512186+00
765555bb-800c-4dca-8128-d6d9965089cc,usaf,1A2X1,Aircraft Loadmaster,"[""Loadmaster"",""Cargo Specialist"",""Air Freight Coordinator"",""Logistics Specialist""]",,"[""Aviation"",""Logistics"",""Transportation""]",[],,2026-02-16 22:55:20.512186+00
768cad06-8c90-4473-8d4e-e45735fd35b3,usaf,3N0X5,Photojournalist,"[""Photojournalist"",""Photographer"",""Videographer"",""Visual Journalist""]",,"[""Media"",""News"",""Marketing""]",[],,2026-02-16 22:55:20.512186+00
772ed4d9-2cbd-477b-8358-b76c045d0410,usaf,2A3X3,Tactical Aircraft Maintenance,"[""Aircraft Maintenance Technician"",""Aviation Maintenance Manager"",""A&P Mechanic"",""Maintenance Planner"",""Quality Assurance Inspector""]","[""49-3011.00"",""49-2091.00""]","[""Aerospace"",""Aviation"",""Defense"",""Manufacturing""]","[""Aircraft Maintenance"",""Avionics"",""Technical Orders"",""FOD Prevention"",""Inspections"",""Tool Control"",""Safety Compliance""]",Maintains tactical aircraft systems,2026-02-15 17:46:34.592483+00
78d8ed22-883b-4e7c-8e10-c70d945e0026,navy,AWR,Naval Aircrewman (Helicopter),"[""Search and Rescue Technician"",""Emergency Medical Technician"",""Helicopter Crew Chief"",""Flight Paramedic""]","[""29-2041.00"",""53-2012.00""]","[""Emergency Services"",""Aviation"",""Healthcare""]","[""Search and Rescue"",""Emergency Medicine"",""Helicopter Operations"",""Swimmer Rescue"",""Patient Care""]",Performs search and rescue and helicopter aircrewing,2026-02-15 17:47:32.616746+00
79444d7e-979b-4a7f-b461-d7024f6c8d40,navy,CE,Construction Electrician,"[""Electrician"",""Electrical Contractor"",""Electrical Foreman"",""Building Maintenance Electrician"",""Power Distribution Technician""]","[""47-2111.00""]","[""Construction"",""Utilities"",""Facilities""]","[""Electrical Wiring"",""Power Distribution"",""NEC Code"",""Motor Controls"",""Transformers"",""Generators""]","Builds, maintains, and operates electrical power systems",2026-02-15 17:47:32.616746+00
7a18ecc1-f4d9-4032-92ff-4505a5953894,uscg,DIVER,Diver,"[""Commercial Diver"",""Diving Supervisor"",""Underwater Welder"",""Salvage Diver""]",,"[""Oil & Gas"",""Construction"",""Salvage"",""Marine""]",[],,2026-02-16 22:55:20.512186+00
7a29a3f7-a006-451e-b734-85dc2f28ac57,uscg,IT,Information Systems Technician,"[""Network Administrator"",""Systems Administrator"",""IT Specialist"",""Cybersecurity Specialist"",""Help Desk Technician""]",,"[""Technology"",""Government"",""Any Industry""]",[],,2026-02-16 22:55:20.512186+00
7a5e8623-3fee-464e-8093-2f28e11758ca,ussf,6C0X1,Contracting,"[""Contract Specialist"",""Procurement Specialist"",""Contracting Officer"",""Acquisitions Specialist"",""Contract Manager""]",,"[""Government"",""Defense"",""Aerospace"",""Procurement""]",[],,2026-02-16 22:55:20.512186+00
7ab0a09b-f28e-437d-b128-836111bed6ae,usmc,3043,Supply Administration,"[""Supply Chain Coordinator"",""Inventory Manager"",""Procurement Specialist"",""Logistics Analyst""]","[""43-5071.00"",""13-1023.00""]","[""Logistics"",""Retail"",""Manufacturing""]","[""Supply Chain"",""Inventory Management"",""Procurement"",""GCSS-MC"",""Property Accountability""]",Manages supply operations and inventory control,2026-02-15 17:47:32.616746+00
7adb0861-f8bf-4a94-8b04-2ed08fe54cc1,usmc,0121,Personnel Clerk,"[""HR Clerk"",""Personnel Specialist"",""HR Assistant""]",,"[""Human Resources"",""Any Industry""]",[],,2026-02-16 22:55:20.512186+00
7b247614-8c33-45ff-9bfa-e8f4d80fefca,usaf,6C0X1,Contracting,"[""Contract Specialist"",""Procurement Specialist"",""Contracting Officer"",""Purchasing Agent""]",,"[""Government"",""Defense"",""Procurement""]",[],,2026-02-16 22:55:20.512186+00
7c9f73f8-4651-43e5-8ec8-7835289a85c8,navy,YN,Yeoman,"[""Administrative Assistant"",""Office Manager"",""Executive Assistant"",""Human Resources Coordinator"",""Records Manager""]","[""43-6014.00"",""43-6011.00"",""11-3121.00""]","[""Any Industry"",""Government"",""Corporate"",""Healthcare""]","[""Records Management"",""Correspondence"",""Personnel Administration"",""Microsoft Office"",""Travel Management"",""Document Control""]",Performs administrative and clerical support functions,2026-02-15 17:46:34.592483+00
7cd6aa92-a959-471b-99ad-1ff829641a9d,ussf,3D0X2,Cyber Systems Operations,"[""Systems Administrator"",""Network Administrator"",""IT Specialist"",""Cybersecurity Specialist"",""Cloud Systems Administrator""]",,"[""Technology"",""Aerospace"",""Government"",""Any Industry""]",[],,2026-02-16 22:55:20.512186+00
7ce83956-d17c-4822-a827-4afc5546b82d,usaf,3E1X1,"Heating, Ventilation, Air Conditioning, Refrigeration (HVAC-R)","[""HVAC Technician"",""Refrigeration Technician"",""HVAC Mechanic"",""Facilities Technician""]",,"[""HVAC"",""Facilities"",""Construction""]",[],,2026-02-16 22:55:20.512186+00
7d142bbb-ef70-49c6-974e-46863b2fc8be,usmc,0241,Imagery Analysis Specialist,"[""Imagery Analyst"",""Geospatial Analyst"",""GIS Analyst""]",,"[""Intelligence"",""Government"",""Technology""]",[],,2026-02-16 22:55:20.512186+00
7d26ea24-a9b2-4fbf-8c20-b1f5daa4ef21,navy,CTI,Cryptologic Technician Interpretive,"[""Linguist"",""Intelligence Analyst"",""Foreign Language Specialist"",""Translator"",""Cultural Advisor""]",,"[""Intelligence"",""Government"",""Defense"",""Consulting"",""International Business""]",[],,2026-02-16 22:55:20.512186+00
7d4f625b-4023-40db-bd9a-921b1f17b62b,army,12B,Combat Engineer,"[""Construction Manager"",""Demolition Specialist"",""Heavy Equipment Operator"",""Project Coordinator""]","[""47-2061.00"",""47-2073.00""]","[""Construction"",""Mining"",""Government""]","[""Construction"",""Demolition"",""Heavy Equipment"",""Route Clearance"",""Blueprint Reading"",""Project Management""]",Performs combat and general engineering operations,2026-02-15 17:47:32.616746+00
7e5f06f1-f380-4c60-bb80-cb53d00b7e9a,usaf,2R1X1,Maintenance Management Production,"[""Production Controller"",""Maintenance Manager"",""Operations Supervisor"",""Production Planner""]",,"[""Manufacturing"",""Aviation"",""Logistics""]",[],,2026-02-16 22:55:20.512186+00
7e7261dd-9ea6-4a35-964f-3708fee34c85,army,13B,Cannon Crewmember,"[""Security Specialist"",""Heavy Equipment Operator"",""Training Instructor""]",,"[""Security"",""Defense"",""Training""]",[],,2026-02-16 22:55:20.512186+00
7e86e7f3-56c4-4cba-9349-0d7d4d45a302,navy,CE,Construction Electrician,"[""Electrician"",""Electrical Contractor"",""Electrical Supervisor"",""Facilities Electrician"",""Industrial Electrician""]",,"[""Construction"",""Utilities"",""Manufacturing"",""Facilities Management""]",[],,2026-02-16 22:55:20.512186+00
7e8b978b-cddc-4e03-85e0-671e8b75a63b,navy,MM,Machinists Mate,"[""Marine Engineer"",""Machinist"",""Mechanical Maintenance Technician"",""Boiler Technician"",""Steam Plant Operator"",""Power Plant Operator""]","[""51-4041.00"",""51-8013.00"",""49-9041.00""]","[""Manufacturing"",""Energy"",""Marine"",""Utilities""]","[""Steam Propulsion"",""CNC"",""Lathe"",""Precision Machining"",""Boilers"",""Pumps"",""Valves"",""Hydraulics""]",Operates and maintains ship propulsion and auxiliary systems,2026-02-15 17:47:32.616746+00
7f6d7643-2f82-4559-a3aa-1f5f6e8ed919,usmc,6311,Aircraft Communications/Navigation Systems Technician,"[""Avionics Technician"",""Navigation Systems Technician""]",,"[""Aviation"",""Aerospace""]",[],,2026-02-16 22:55:20.512186+00
